lambda,x,rho,type,x0,x1
8.9,-0.6331331,0.69919145,free,,
8.9,-0.6181181,0.7474525,free,,
8.9,-0.6031031,0.7841724,free,,
8.9,-0.5930931,0.8037803,free,,
8.9,-0.5830831,0.8202477,free,,
8.9,-0.5730731,0.8340653,free,,
8.9,-0.5630631,0.8456254,free,,
8.9,-0.5530531,0.85524666,free,,
8.9,-0.543043,0.8631915,free,,
8.9,-0.533033,0.8696782,free,,
8.9,-0.518018,0.8770682,free,,
8.9,-0.508008,0.88065314,free,,
8.9,-0.492993,0.8843263,free,,
8.9,-0.477978,0.8862563,free,,
8.9,-0.46296296,0.88672334,free,,
8.9,-0.44294295,0.88546014,free,,
8.9,-0.4229229,0.882434,free,,
8.9,-0.4029029,0.8779858,free,,
8.9,-0.3778779,0.87083155,free,,
8.9,-0.35285285,0.8622847,free,,
8.9,-0.3228228,0.8506285,free,,
8.9,-0.25275275,0.81950176,free,,
8.9,-0.16766767,0.7777741,free,,
8.9,0.04754755,0.66799253,free,,
8.9,0.17267267,0.60521674,free,,
8.9,0.6181181,0.38721603,free,,
8.9,0.7182182,0.3358228,free,,
8.9,0.8033033,0.28934085,free,,
8.9,0.8733734,0.24769929,free,,
8.9,0.9284284,0.21141055,free,,
8.9,0.9534535,0.1933143,free,,
8.9,0.9784785,0.17376825,free,,
8.9,0.9984985,0.15671504,free,,
8.9,1.0185186,0.13789113,free,,
8.9,1.0335336,0.122116975,free,,
8.9,1.0485486,0.104209766,free,,
8.9,1.0585586,0.09046689,free,,
8.9,1.0685686,0.074362144,free,,
8.9,1.0785786,0.05381279,free,,
8.9,1.0835836,0.039830994,free,,
8.9,1.0885886,0.016800404,free,,
8.9,1.0935936,3.9187154e-7,free,,
8.9,1.3938938,4.9669595e-8,free,,
8.9,1.408909,0.0031844166,free,,
8.9,1.438939,0.005430811,free,,
8.9,1.488989,0.0068883686,free,,
8.9,1.554054,0.007331457,free,,
8.9,1.6491492,0.006659964,free,,
8.9,1.7492492,0.0048286803,free,,
8.9,1.8143144,0.0026365556,free,,
8.9,1.8443444,2.361473e-8,free,,
8.9,2.5,5.789487e-9,free,,
8.9,-1.8478261,0.0,emp,-1.8478261,-1.7753624
8.9,-1.7753624,0.000345,emp,-1.7753624,-1.7028985
8.9,-1.7028985,0.00207,emp,-1.7028985,-1.6304348
8.9,-1.6304348,0.00414,emp,-1.6304348,-1.557971
8.9,-1.557971,0.003105,emp,-1.557971,-1.4855072
8.9,-1.4855072,0.007935,emp,-1.4855072,-1.4130435
8.9,-1.4130435,0.004485,emp,-1.4130435,-1.3405797
8.9,-1.3405797,0.00483,emp,-1.3405797,-1.268116
8.9,-1.268116,0.004485,emp,-1.268116,-1.1956521
8.9,-1.1956521,0.001725,emp,-1.1956521,-1.1231884
8.9,-1.1231884,0.001035,emp,-1.1231884,-1.0507246
8.9,-1.0507246,0.000345,emp,-1.0507246,-0.9782609
8.9,-0.9782609,0.0,emp,-0.9782609,-0.9057971
8.9,-0.9057971,0.0,emp,-0.9057971,-0.8333333
8.9,-0.8333333,0.0,emp,-0.8333333,-0.76086956
8.9,-0.76086956,0.01656,emp,-0.76086956,-0.6884058
8.9,-0.6884058,0.58098,emp,-0.6884058,-0.615942
8.9,-0.615942,0.82041,emp,-0.615942,-0.54347825
8.9,-0.54347825,0.873195,emp,-0.54347825,-0.4710145
8.9,-0.4710145,0.88458,emp,-0.4710145,-0.39855072
8.9,-0.39855072,0.86733,emp,-0.39855072,-0.32608697
8.9,-0.32608697,0.83214,emp,-0.32608697,-0.2536232
8.9,-0.2536232,0.802125,emp,-0.2536232,-0.18115942
8.9,-0.18115942,0.77073,emp,-0.18115942,-0.10869565
8.9,-0.10869565,0.72381,emp,-0.10869565,-0.036231883
8.9,-0.036231883,0.69138,emp,-0.036231883,0.036231883
8.9,0.036231883,0.65412,emp,0.036231883,0.10869565
8.9,0.10869565,0.61893,emp,0.10869565,0.18115942
8.9,0.18115942,0.58512,emp,0.18115942,0.2536232
8.9,0.2536232,0.54096,emp,0.2536232,0.32608697
8.9,0.32608697,0.51957,emp,0.32608697,0.39855072
8.9,0.39855072,0.474375,emp,0.39855072,0.4710145
8.9,0.4710145,0.44022,emp,0.4710145,0.54347825
8.9,0.54347825,0.40365,emp,0.54347825,0.615942
8.9,0.615942,0.367425,emp,0.615942,0.6884058
8.9,0.6884058,0.339825,emp,0.6884058,0.76086956
8.9,0.76086956,0.2898,emp,0.76086956,0.8333333
8.9,0.8333333,0.24909,emp,0.8333333,0.9057971
8.9,0.9057971,0.204585,emp,0.9057971,0.9782609
8.9,0.9782609,0.13731,emp,0.9782609,1.0507246
8.9,1.0507246,0.04278,emp,1.0507246,1.1231884
8.9,1.1231884,0.0,emp,1.1231884,1.1956521
8.9,1.1956521,0.000345,emp,1.1956521,1.268116
8.9,1.268116,0.00069,emp,1.268116,1.3405797
8.9,1.3405797,0.00207,emp,1.3405797,1.4130435
8.9,1.4130435,0.00552,emp,1.4130435,1.4855072
8.9,1.4855072,0.006555,emp,1.4855072,1.557971
8.9,1.557971,0.00414,emp,1.557971,1.6304348
8.9,1.6304348,0.00621,emp,1.6304348,1.7028985
8.9,1.7028985,0.00414,emp,1.7028985,1.7753624
8.9,1.7753624,0.001725,emp,1.7753624,1.8478261
8.9,1.8478261,0.00069,emp,1.8478261,1.9202899
8.9,1.9202899,0.001035,emp,1.9202899,1.9927536
8.9,1.9927536,0.000345,emp,1.9927536,2.0652175
8.9,2.0652175,0.000345,emp,2.0652175,2.1376812
8.9,2.1376812,0.000345,emp,2.1376812,2.210145
8.9,2.210145,0.000345,emp,2.210145,2.2826087
8.9,2.2826087,0.0,emp,2.2826087,2.3550725
8.9,2.4275362,0.0,emp,,
8.9,-1.8478261,0.0,empMin,-1.8478261,-1.7753624
8.9,-1.7753624,0.000345,empMin,-1.7753624,-1.7028985
8.9,-1.7028985,0.00207,empMin,-1.7028985,-1.6304348
8.9,-1.6304348,0.00414,empMin,-1.6304348,-1.557971
8.9,-1.557971,0.003105,empMin,-1.557971,-1.4855072
8.9,-1.4855072,0.007935,empMin,-1.4855072,-1.4130435
8.9,-1.4130435,0.004485,empMin,-1.4130435,-1.3405797
8.9,-1.3405797,0.00483,empMin,-1.3405797,-1.268116
8.9,-1.268116,0.004485,empMin,-1.268116,-1.1956521
8.9,-1.1956521,0.001725,empMin,-1.1956521,-1.1231884
8.9,-1.1231884,0.001035,empMin,-1.1231884,-1.0507246
8.9,-1.0507246,0.000345,empMin,-1.0507246,-0.9782609
8.9,-0.9782609,0.0,empMin,-0.9782609,-0.9057971
8.9,-0.8333333,0.0,empMin,,
8.9,1.1231884,0.0,empMax,1.1231884,1.1956521
8.9,1.1956521,0.000345,empMax,1.1956521,1.268116
8.9,1.268116,0.00069,empMax,1.268116,1.3405797
8.9,1.3405797,0.00207,empMax,1.3405797,1.4130435
8.9,1.4130435,0.00552,empMax,1.4130435,1.4855072
8.9,1.4855072,0.006555,empMax,1.4855072,1.557971
8.9,1.557971,0.00414,empMax,1.557971,1.6304348
8.9,1.6304348,0.00621,empMax,1.6304348,1.7028985
8.9,1.7028985,0.00414,empMax,1.7028985,1.7753624
8.9,1.7753624,0.001725,empMax,1.7753624,1.8478261
8.9,1.8478261,0.00069,empMax,1.8478261,1.9202899
8.9,1.9202899,0.001035,empMax,1.9202899,1.9927536
8.9,1.9927536,0.000345,empMax,1.9927536,2.0652175
8.9,2.0652175,0.000345,empMax,2.0652175,2.1376812
8.9,2.1376812,0.000345,empMax,2.1376812,2.210145
8.9,2.210145,0.000345,empMax,2.210145,2.2826087
8.9,2.2826087,0.0,empMax,2.2826087,2.3550725
8.9,2.4275362,0.0,empMax,,
9.1,-2.5,5.6236305e-9,free,,
9.1,-1.6041042,8.113388e-8,free,,
9.1,-1.599099,0.0014187498,free,,
9.1,-1.584084,0.0028679513,free,,
9.1,-1.529029,0.005414665,free,,
9.1,-1.443944,0.007396164,free,,
9.1,-1.3588588,0.008092553,free,,
9.1,-1.2987988,0.007607801,free,,
9.1,-1.2487488,0.0059799277,free,,
9.1,-1.2187188,0.0035333799,free,,
9.1,-1.2037038,5.982755e-8,free,,
9.1,-0.6981982,0.000001934692,free,,
9.1,-0.6931932,0.050058268,free,,
9.1,-0.6881882,0.24578978,free,,
9.1,-0.6831832,0.33818972,free,,
9.1,-0.6781782,0.4057908,free,,
9.1,-0.6731732,0.45994842,free,,
9.1,-0.6681682,0.50524133,free,,
9.1,-0.6581582,0.5779683,free,,
9.1,-0.6481481,0.6344694,free,,
9.1,-0.6431431,0.65830904,free,,
9.1,-0.6331331,0.6991974,free,,
9.1,-0.6181181,0.74745697,free,,
9.1,-0.6031031,0.78417575,free,,
9.1,-0.5930931,0.80378306,free,,
9.1,-0.5830831,0.8202499,free,,
9.1,-0.5730731,0.834067,free,,
9.1,-0.5630631,0.84562665,free,,
9.1,-0.5530531,0.85524756,free,,
9.1,-0.543043,0.863192,free,,
9.1,-0.533033,0.8696785,free,,
9.1,-0.518018,0.87706804,free,,
9.1,-0.508008,0.8806528,free,,
9.1,-0.492993,0.8843256,free,,
9.1,-0.477978,0.8862553,free,,
9.1,-0.46296296,0.8867221,free,,
9.1,-0.44294295,0.88545865,free,,
9.1,-0.4229229,0.8824323,free,,
9.1,-0.4029029,0.8779838,free,,
9.1,-0.3778779,0.87082934,free,,
9.1,-0.35285285,0.86228234,free,,
9.1,-0.3228228,0.8506259,free,,
9.1,-0.25275275,0.81949884,free,,
9.1,-0.16766767,0.77777094,free,,
9.1,0.04754755,0.667989,free,,
9.1,0.17267267,0.60521317,free,,
9.1,0.6181181,0.3872128,free,,
9.1,0.7182182,0.3358201,free,,
9.1,0.8033033,0.28933907,free,,
9.1,0.8733734,0.24769892,free,,
9.1,0.9284284,0.21141218,free,,
9.1,0.9534535,0.19331732,free,,
9.1,0.9784785,0.17377317,free,,
9.1,0.9984985,0.15672207,free,,
9.1,1.0185186,0.1379011,free,,
9.1,1.0335336,0.122130096,free,,
9.1,1.0485486,0.10422753,free,,
9.1,1.0585586,0.09048934,free,,
9.1,1.0685686,0.074392036,free,,
9.1,1.0785786,0.053857896,free,,
9.1,1.0835836,0.03989461,free,,
9.1,1.0885886,0.016957253,free,,
9.1,1.0935936,3.9289668e-7,free,,
9.1,1.403904,5.6006893e-8,free,,
9.1,1.408909,0.0016405502,free,,
9.1,1.418919,0.003233664,free,,
9.1,1.448949,0.0053388746,free,,
9.1,1.498999,0.0067384983,free,,
9.1,1.564064,0.0071810414,free,,
9.1,1.6641642,0.006508338,free,,
9.1,1.7692692,0.0046336497,free,,
9.1,1.8343344,0.002464552,free,,
9.1,1.8543544,0.0010708079,free,,
9.1,1.8593594,5.0150284e-8,free,,
9.1,2.5,5.792953e-9,free,,
9.1,-1.9927536,0.0,emp,-1.9927536,-1.9202899
9.1,-1.9202899,0.000345,emp,-1.9202899,-1.8478261
9.1,-1.8478261,0.0,emp,-1.8478261,-1.7753624
9.1,-1.7753624,0.000345,emp,-1.7753624,-1.7028985
9.1,-1.7028985,0.001035,emp,-1.7028985,-1.6304348
9.1,-1.6304348,0.00276,emp,-1.6304348,-1.557971
9.1,-1.557971,0.00414,emp,-1.557971,-1.4855072
9.1,-1.4855072,0.00828,emp,-1.4855072,-1.4130435
9.1,-1.4130435,0.0069,emp,-1.4130435,-1.3405797
9.1,-1.3405797,0.005865,emp,-1.3405797,-1.268116
9.1,-1.268116,0.003795,emp,-1.268116,-1.1956521
9.1,-1.1956521,0.00069,emp,-1.1956521,-1.1231884
9.1,-1.1231884,0.000345,emp,-1.1231884,-1.0507246
9.1,-1.0507246,0.0,emp,-1.0507246,-0.9782609
9.1,-0.9782609,0.0,emp,-0.9782609,-0.9057971
9.1,-0.9057971,0.0,emp,-0.9057971,-0.8333333
9.1,-0.8333333,0.0,emp,-0.8333333,-0.76086956
9.1,-0.76086956,0.01863,emp,-0.76086956,-0.6884058
9.1,-0.6884058,0.578565,emp,-0.6884058,-0.615942
9.1,-0.615942,0.81696,emp,-0.615942,-0.54347825
9.1,-0.54347825,0.88044,emp,-0.54347825,-0.4710145
9.1,-0.4710145,0.881475,emp,-0.4710145,-0.39855072
9.1,-0.39855072,0.86457,emp,-0.39855072,-0.32608697
9.1,-0.32608697,0.83352,emp,-0.32608697,-0.2536232
9.1,-0.2536232,0.81144,emp,-0.2536232,-0.18115942
9.1,-0.18115942,0.7659,emp,-0.18115942,-0.10869565
9.1,-0.10869565,0.720705,emp,-0.10869565,-0.036231883
9.1,-0.036231883,0.69552,emp,-0.036231883,0.036231883
9.1,0.036231883,0.659295,emp,0.036231883,0.10869565
9.1,0.10869565,0.610995,emp,0.10869565,0.18115942
9.1,0.18115942,0.583395,emp,0.18115942,0.2536232
9.1,0.2536232,0.54993,emp,0.2536232,0.32608697
9.1,0.32608697,0.508185,emp,0.32608697,0.39855072
9.1,0.39855072,0.476445,emp,0.39855072,0.4710145
9.1,0.4710145,0.442635,emp,0.4710145,0.54347825
9.1,0.54347825,0.40158,emp,0.54347825,0.615942
9.1,0.615942,0.376395,emp,0.615942,0.6884058
9.1,0.6884058,0.32982,emp,0.6884058,0.76086956
9.1,0.76086956,0.291525,emp,0.76086956,0.8333333
9.1,0.8333333,0.250125,emp,0.8333333,0.9057971
9.1,0.9057971,0.199065,emp,0.9057971,0.9782609
9.1,0.9782609,0.13869,emp,0.9782609,1.0507246
9.1,1.0507246,0.045195,emp,1.0507246,1.1231884
9.1,1.1231884,0.0,emp,1.1231884,1.1956521
9.1,1.1956521,0.0,emp,1.1956521,1.268116
9.1,1.268116,0.001035,emp,1.268116,1.3405797
9.1,1.3405797,0.00276,emp,1.3405797,1.4130435
9.1,1.4130435,0.003105,emp,1.4130435,1.4855072
9.1,1.4855072,0.0069,emp,1.4855072,1.557971
9.1,1.557971,0.00552,emp,1.557971,1.6304348
9.1,1.6304348,0.006555,emp,1.6304348,1.7028985
9.1,1.7028985,0.005175,emp,1.7028985,1.7753624
9.1,1.7753624,0.00207,emp,1.7753624,1.8478261
9.1,1.8478261,0.001035,emp,1.8478261,1.9202899
9.1,1.9202899,0.0,emp,1.9202899,1.9927536
9.1,1.9927536,0.0,emp,1.9927536,2.0652175
9.1,2.0652175,0.0,emp,2.0652175,2.1376812
9.1,2.1376812,0.000345,emp,2.1376812,2.210145
9.1,2.210145,0.0,emp,2.210145,2.2826087
9.1,2.3550725,0.0,emp,,
9.1,-1.9927536,0.0,empMin,-1.9927536,-1.9202899
9.1,-1.9202899,0.000345,empMin,-1.9202899,-1.8478261
9.1,-1.8478261,0.0,empMin,-1.8478261,-1.7753624
9.1,-1.7753624,0.000345,empMin,-1.7753624,-1.7028985
9.1,-1.7028985,0.001035,empMin,-1.7028985,-1.6304348
9.1,-1.6304348,0.00276,empMin,-1.6304348,-1.557971
9.1,-1.557971,0.00414,empMin,-1.557971,-1.4855072
9.1,-1.4855072,0.00828,empMin,-1.4855072,-1.4130435
9.1,-1.4130435,0.0069,empMin,-1.4130435,-1.3405797
9.1,-1.3405797,0.005865,empMin,-1.3405797,-1.268116
9.1,-1.268116,0.003795,empMin,-1.268116,-1.1956521
9.1,-1.1956521,0.00069,empMin,-1.1956521,-1.1231884
9.1,-1.1231884,0.000345,empMin,-1.1231884,-1.0507246
9.1,-1.0507246,0.0,empMin,-1.0507246,-0.9782609
9.1,-0.9057971,0.0,empMin,,
9.1,1.1956521,0.0,empMax,1.1956521,1.268116
9.1,1.268116,0.001035,empMax,1.268116,1.3405797
9.1,1.3405797,0.00276,empMax,1.3405797,1.4130435
9.1,1.4130435,0.003105,empMax,1.4130435,1.4855072
9.1,1.4855072,0.0069,empMax,1.4855072,1.557971
9.1,1.557971,0.00552,empMax,1.557971,1.6304348
9.1,1.6304348,0.006555,empMax,1.6304348,1.7028985
9.1,1.7028985,0.005175,empMax,1.7028985,1.7753624
9.1,1.7753624,0.00207,empMax,1.7753624,1.8478261
9.1,1.8478261,0.001035,empMax,1.8478261,1.9202899
9.1,1.9202899,0.0,empMax,1.9202899,1.9927536
9.1,1.9927536,0.0,empMax,1.9927536,2.0652175
9.1,2.0652175,0.0,empMax,2.0652175,2.1376812
9.1,2.1376812,0.000345,empMax,2.1376812,2.210145
9.1,2.210145,0.0,empMax,2.210145,2.2826087
9.1,2.3550725,0.0,empMax,,
9.3,-2.5,5.625374e-9,free,,
9.3,-1.6241242,3.4055763e-8,free,,
9.3,-1.6141142,0.0017589455,free,,
9.3,-1.599099,0.0029782872,free,,
9.3,-1.544044,0.0053389887,free,,
9.3,-1.458959,0.007228801,free,,
9.3,-1.3688688,0.007921588,free,,
9.3,-1.3088088,0.0074269683,free,,
9.3,-1.2587588,0.0058426373,free,,
9.3,-1.2287288,0.0034988383,free,,
9.3,-1.2187188,0.0017233031,free,,
9.3,-1.2137138,6.212238e-8,free,,
9.3,-0.6981982,0.0000019350482,free,,
9.3,-0.6931932,0.05023008,free,,
9.3,-0.6881882,0.2458228,free,,
9.3,-0.6831832,0.33821234,free,,
9.3,-0.6781782,0.40580854,free,,
9.3,-0.6731732,0.45996314,free,,
9.3,-0.6681682,0.5052539,free,,
9.3,-0.6581582,0.577978,free,,
9.3,-0.6481481,0.63447714,free,,
9.3,-0.6431431,0.658316,free,,
9.3,-0.6331331,0.69920313,free,,
9.3,-0.6181181,0.74746126,free,,
9.3,-0.6031031,0.784179,free,,
9.3,-0.5930931,0.8037856,free,,
9.3,-0.5830831,0.820252,free,,
9.3,-0.5730731,0.83406866,free,,
9.3,-0.5630631,0.8456279,free,,
9.3,-0.5530531,0.85524845,free,,
9.3,-0.543043,0.8631926,free,,
9.3,-0.533033,0.86967874,free,,
9.3,-0.518018,0.877068,free,,
9.3,-0.508008,0.8806524,free,,
9.3,-0.492993,0.88432497,free,,
9.3,-0.477978,0.88625443,free,,
9.3,-0.46296296,0.88672096,free,,
9.3,-0.44294295,0.8854572,free,,
9.3,-0.4229229,0.8824306,free,,
9.3,-0.4029029,0.87798196,free,,
9.3,-0.3778779,0.87082726,free,,
9.3,-0.35285285,0.8622801,free,,
9.3,-0.3228228,0.8506234,free,,
9.3,-0.25275275,0.81949604,free,,
9.3,-0.16766767,0.77776784,free,,
9.3,0.04754755,0.6679856,free,,
9.3,0.17267267,0.6052097,free,,
9.3,0.6181181,0.38720974,free,,
9.3,0.7182182,0.33581755,free,,
9.3,0.8033033,0.2893374,free,,
9.3,0.8733734,0.24769862,free,,
9.3,0.9284284,0.21141382,free,,
9.3,0.9534535,0.19332027,free,,
9.3,0.9784785,0.17377795,free,,
9.3,0.9984985,0.15672883,free,,
9.3,1.0185186,0.13791066,free,,
9.3,1.0335336,0.12214266,free,,
9.3,1.0485486,0.10424449,free,,
9.3,1.0585586,0.09051074,free,,
9.3,1.0685686,0.07442047,free,,
9.3,1.0785786,0.05390071,free,,
9.3,1.0835836,0.03995491,free,,
9.3,1.0885886,0.017104706,free,,
9.3,1.0935936,3.938779e-7,free,,
9.3,1.413914,8.416389e-8,free,,
9.3,1.418919,0.0018834637,free,,
9.3,1.428929,0.003281211,free,,
9.3,1.458959,0.0052539986,free,,
9.3,1.509009,0.006596635,free,,
9.3,1.574074,0.0070364317,free,,
9.3,1.6791792,0.00636219,free,,
9.3,1.7842842,0.0045643677,free,,
9.3,1.8543544,0.0022942822,free,,
9.3,1.8793794,2.5604539e-8,free,,
9.3,2.5,5.796589e-9,free,,
9.3,-1.8478261,0.0,emp,-1.8478261,-1.7753624
9.3,-1.7753624,0.000345,emp,-1.7753624,-1.7028985
9.3,-1.7028985,0.001035,emp,-1.7028985,-1.6304348
9.3,-1.6304348,0.003105,emp,-1.6304348,-1.557971
9.3,-1.557971,0.003795,emp,-1.557971,-1.4855072
9.3,-1.4855072,0.007935,emp,-1.4855072,-1.4130435
9.3,-1.4130435,0.00759,emp,-1.4130435,-1.3405797
9.3,-1.3405797,0.00483,emp,-1.3405797,-1.268116
9.3,-1.268116,0.003795,emp,-1.268116,-1.1956521
9.3,-1.1956521,0.00138,emp,-1.1956521,-1.1231884
9.3,-1.1231884,0.000345,emp,-1.1231884,-1.0507246
9.3,-1.0507246,0.000345,emp,-1.0507246,-0.9782609
9.3,-0.9782609,0.0,emp,-0.9782609,-0.9057971
9.3,-0.9057971,0.0,emp,-0.9057971,-0.8333333
9.3,-0.8333333,0.0,emp,-0.8333333,-0.76086956
9.3,-0.76086956,0.020355,emp,-0.76086956,-0.6884058
9.3,-0.6884058,0.580635,emp,-0.6884058,-0.615942
9.3,-0.615942,0.81489,emp,-0.615942,-0.54347825
9.3,-0.54347825,0.87699,emp,-0.54347825,-0.4710145
9.3,-0.4710145,0.886995,emp,-0.4710145,-0.39855072
9.3,-0.39855072,0.866985,emp,-0.39855072,-0.32608697
9.3,-0.32608697,0.836625,emp,-0.32608697,-0.2536232
9.3,-0.2536232,0.79695,emp,-0.2536232,-0.18115942
9.3,-0.18115942,0.77073,emp,-0.18115942,-0.10869565
9.3,-0.10869565,0.72105,emp,-0.10869565,-0.036231883
9.3,-0.036231883,0.692415,emp,-0.036231883,0.036231883
9.3,0.036231883,0.6555,emp,0.036231883,0.10869565
9.3,0.10869565,0.61548,emp,0.10869565,0.18115942
9.3,0.18115942,0.58581,emp,0.18115942,0.2536232
9.3,0.2536232,0.54648,emp,0.2536232,0.32608697
9.3,0.32608697,0.515085,emp,0.32608697,0.39855072
9.3,0.39855072,0.478515,emp,0.39855072,0.4710145
9.3,0.4710145,0.43815,emp,0.4710145,0.54347825
9.3,0.54347825,0.403305,emp,0.54347825,0.615942
9.3,0.615942,0.36984,emp,0.615942,0.6884058
9.3,0.6884058,0.3312,emp,0.6884058,0.76086956
9.3,0.76086956,0.29049,emp,0.76086956,0.8333333
9.3,0.8333333,0.25185,emp,0.8333333,0.9057971
9.3,0.9057971,0.20355,emp,0.9057971,0.9782609
9.3,0.9782609,0.136965,emp,0.9782609,1.0507246
9.3,1.0507246,0.043815,emp,1.0507246,1.1231884
9.3,1.1231884,0.000345,emp,1.1231884,1.1956521
9.3,1.1956521,0.0,emp,1.1956521,1.268116
9.3,1.268116,0.000345,emp,1.268116,1.3405797
9.3,1.3405797,0.001725,emp,1.3405797,1.4130435
9.3,1.4130435,0.00276,emp,1.4130435,1.4855072
9.3,1.4855072,0.00759,emp,1.4855072,1.557971
9.3,1.557971,0.00621,emp,1.557971,1.6304348
9.3,1.6304348,0.00414,emp,1.6304348,1.7028985
9.3,1.7028985,0.00483,emp,1.7028985,1.7753624
9.3,1.7753624,0.003105,emp,1.7753624,1.8478261
9.3,1.8478261,0.001725,emp,1.8478261,1.9202899
9.3,1.9202899,0.00138,emp,1.9202899,1.9927536
9.3,1.9927536,0.000345,emp,1.9927536,2.0652175
9.3,2.0652175,0.000345,emp,2.0652175,2.1376812
9.3,2.1376812,0.0,emp,2.1376812,2.210145
9.3,2.2826087,0.0,emp,,
9.3,-1.8478261,0.0,empMin,-1.8478261,-1.7753624
9.3,-1.7753624,0.000345,empMin,-1.7753624,-1.7028985
9.3,-1.7028985,0.001035,empMin,-1.7028985,-1.6304348
9.3,-1.6304348,0.003105,empMin,-1.6304348,-1.557971
9.3,-1.557971,0.003795,empMin,-1.557971,-1.4855072
9.3,-1.4855072,0.007935,empMin,-1.4855072,-1.4130435
9.3,-1.4130435,0.00759,empMin,-1.4130435,-1.3405797
9.3,-1.3405797,0.00483,empMin,-1.3405797,-1.268116
9.3,-1.268116,0.003795,empMin,-1.268116,-1.1956521
9.3,-1.1956521,0.00138,empMin,-1.1956521,-1.1231884
9.3,-1.1231884,0.000345,empMin,-1.1231884,-1.0507246
9.3,-1.0507246,0.000345,empMin,-1.0507246,-0.9782609
9.3,-0.9782609,0.0,empMin,-0.9782609,-0.9057971
9.3,-0.8333333,0.0,empMin,,
9.3,1.1956521,0.0,empMax,1.1956521,1.268116
9.3,1.268116,0.000345,empMax,1.268116,1.3405797
9.3,1.3405797,0.001725,empMax,1.3405797,1.4130435
9.3,1.4130435,0.00276,empMax,1.4130435,1.4855072
9.3,1.4855072,0.00759,empMax,1.4855072,1.557971
9.3,1.557971,0.00621,empMax,1.557971,1.6304348
9.3,1.6304348,0.00414,empMax,1.6304348,1.7028985
9.3,1.7028985,0.00483,empMax,1.7028985,1.7753624
9.3,1.7753624,0.003105,empMax,1.7753624,1.8478261
9.3,1.8478261,0.001725,empMax,1.8478261,1.9202899
9.3,1.9202899,0.00138,empMax,1.9202899,1.9927536
9.3,1.9927536,0.000345,empMax,1.9927536,2.0652175
9.3,2.0652175,0.000345,empMax,2.0652175,2.1376812
9.3,2.1376812,0.0,empMax,2.1376812,2.210145
9.3,2.2826087,0.0,empMax,,
9.5,-2.5,5.6271787e-9,free,,
9.5,-1.6441442,2.7148905e-8,free,,
9.5,-1.6191192,0.0027547767,free,,
9.5,-1.559059,0.005260836,free,,
9.5,-1.473974,0.0070669865,free,,
9.5,-1.3838838,0.0077586435,free,,
9.5,-1.3188188,0.0072560045,free,,
9.5,-1.2687688,0.0057171015,free,,
9.5,-1.2387388,0.0034771091,free,,
9.5,-1.2287288,0.0018432887,free,,
9.5,-1.2237238,6.769014e-8,free,,
9.5,-0.6981982,0.000001935389,free,,
9.5,-0.6931932,0.050393656,free,,
9.5,-0.6881882,0.24585436,free,,
9.5,-0.6831832,0.33823395,free,,
9.5,-0.6781782,0.4058255,free,,
9.5,-0.6731732,0.45997724,free,,
9.5,-0.6681682,0.505266,free,,
9.5,-0.6581582,0.5779873,free,,
9.5,-0.6481481,0.6344846,free,,
9.5,-0.6431431,0.65832275,free,,
9.5,-0.6331331,0.6992086,free,,
9.5,-0.6181181,0.7474654,free,,
9.5,-0.6031031,0.784182,free,,
9.5,-0.5930931,0.8037882,free,,
9.5,-0.5830831,0.820254,free,,
9.5,-0.5730731,0.83407027,free,,
9.5,-0.5630631,0.8456291,free,,
9.5,-0.5530531,0.85524935,free,,
9.5,-0.543043,0.86319315,free,,
9.5,-0.533033,0.86967903,free,,
9.5,-0.518018,0.87706786,free,,
9.5,-0.508008,0.8806521,free,,
9.5,-0.492993,0.8843244,free,,
9.5,-0.477978,0.8862536,free,,
9.5,-0.46296296,0.8867199,free,,
9.5,-0.44294295,0.8854559,free,,
9.5,-0.4229229,0.88242906,free,,
9.5,-0.4029029,0.87798023,free,,
9.5,-0.3778779,0.8708253,free,,
9.5,-0.35285285,0.86227787,free,,
9.5,-0.3228228,0.8506211,free,,
9.5,-0.25275275,0.81949335,free,,
9.5,-0.16766767,0.7777649,free,,
9.5,0.04754755,0.66798234,free,,
9.5,0.17267267,0.6052064,free,,
9.5,0.6181181,0.3872068,free,,
9.5,0.7182182,0.33581513,free,,
9.5,0.8033033,0.28933585,free,,
9.5,0.8733734,0.2476984,free,,
9.5,0.9284284,0.21141542,free,,
9.5,0.9534535,0.19332317,free,,
9.5,0.9784785,0.17378257,free,,
9.5,0.9984985,0.15673536,free,,
9.5,1.0185186,0.13791986,free,,
9.5,1.0335336,0.12215468,free,,
9.5,1.0485486,0.10426069,free,,
9.5,1.0585586,0.09053114,free,,
9.5,1.0685686,0.07444754,free,,
9.5,1.0785786,0.053941406,free,,
9.5,1.0835836,0.04001214,free,,
9.5,1.0885886,0.017243594,free,,
9.5,1.0935936,3.94818e-7,free,,
9.5,1.418919,4.267652e-8,free,,
9.5,1.438939,0.003326616,free,,
9.5,1.468969,0.005175417,free,,
9.5,1.519019,0.0064622057,free,,
9.5,1.589089,0.0068976614,free,,
9.5,1.6941942,0.006221219,free,,
9.5,1.7992992,0.0044944785,free,,
9.5,1.8693694,0.002365343,free,,
9.5,1.8993994,2.0709635e-8,free,,
9.5,2.5,5.8004077e-9,free,,
9.5,-2.0652175,0.0,emp,-2.0652175,-1.9927536
